Time,ATCC,ADK,ARK,BAY,BCC,BTS,BTC,BCH,BTCD,BDL,BLK,BLOCK,BURST,GBYTE,BCN,CLAM,CLOAK,CMP,XCP,CRW,DCT,DASH,DCR,DMD,DGB,XDN,DOGE,ECN,EMC2,XEL,EMC,ENRG,ETH,ETC,EXP,FCT,FAIR,FRST,GXS,GAM,GAME,GOLOS,GRC,GRS,NLG,HSR,IOC,ION,MIOTA,KMD,LBC,LEO,LSK,LTC,LKK,ETP,MONA,XMR,MUE,MOON,NAV,XEM,NEO,NMC,NEBL,NXS,NLC2,NXT,OK,OMNI,PIVX,PART,PPC,POT,RADS,RDD,XRP,RISE,RBY,SIB,SLS,SHIFT,SC,SKY,SPR,SPRTS,STEEM,XLM,STRAT,SYS,TCC,UBQ,UNO,XVG,VTC,VIA,WAVES,XZC,ZEC,ZEN
2014-02-07,0,0,0,0,0,0,0,0,0,0,9683190000,0,0,0,0,0,0,0,0,0,0,519459,157490,58566400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507590000,0,0,2870440,0,0,0,0,0,0,39087600,0,53912800,0,50298800,0,0,0,107386000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491804,0,7585800,0,0,0,0,0,0,0,154639000,0,0,0,0
2014-02-08,0,0,0,0,0,0,0,0,0,0,8651930000,0,0,0,0,0,0,0,0,0,0,459068,153608,50250600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473073000,0,0,2599700,0,0,0,0,0,0,34861800,0,48762700,0,48245100,0,0,0,100751000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224070,0,7468430,0,0,0,0,0,0,0,141085000,0,0,0,0
2014-02-09,0,0,0,0,0,0,0,0,0,0,8307340000,0,0,0,0,0,0,0,0,0,0,433122,182317,49773700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460532000,0,0,2504270,0,0,0,0,0,0,33999700,0,45646600,0,53648400,0,0,0,98285600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1830550,0,5467450,0,0,0,0,0,0,0,136211000,0,0,0,0
2014-02-10,0,0,0,0,0,0,0,0,0,0,8431680000,0,0,0,0,0,0,0,0,0,0,389480,148831,60361800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467936000,0,0,2050180,0,0,0,0,0,0,34235800,0,48814600,0,50438800,0,0,0,98898800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771470,0,6672920,0,0,0,0,0,0,0,135726000,0,0,0,0
2014-02-11,0,0,0,0,0,0,0,0,0,0,8461320000,0,0,0,0,0,0,0,0,0,0,365933,139588,67385100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454561000,0,0,1981150,0,0,0,0,0,0,33056500,0,48255000,0,47527300,0,0,0,95949200,0,0,270516,0,0,0,0,0,0,0,0,0,0,0,0,0,1997820,0,6054540,0,0,0,0,0,0,0,142071000,0,0,0,0
2014-02-12,0,0,0,0,0,0,0,0,0,0,8326420000,0,0,0,0,0,0,0,0,0,0,347059,145639,87842000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446044000,0,0,1829700,0,0,0,0,0,0,33374600,0,47050300,0,48856700,0,0,0,95009000,0,0,167344,0,0,0,0,0,0,0,0,0,0,0,0,0,1599620,0,5837000,0,0,0,0,0,0,0,138352000,0,0,0,0
2014-02-13,0,0,0,0,0,0,0,0,0,0,8065550000,0,0,0,0,0,0,0,0,0,0,366501,143305,89197700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434127000,0,0,1831110,0,0,0,0,0,0,32258400,0,44899000,0,38546200,0,0,0,89054700,0,0,164621,0,0,0,0,0,0,0,0,0,0,0,0,0,1561210,0,5438560,0,0,0,0,0,0,0,134164000,0,0,0,0
2014-02-14,0,0,0,0,0,0,0,0,0,0,7449940000,0,0,0,0,0,0,0,702537,0,0,365462,129509,77942300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394511000,0,0,1799330,0,0,0,0,0,0,28867600,0,48925100,0,39319100,0,0,0,81020100,0,0,318812,0,0,0,0,0,0,0,0,0,0,0,0,0,2591030,0,4713830,0,0,0,0,0,0,0,125544000,0,0,0,0
2014-02-15,0,0,0,0,0,0,0,0,0,0,8193290000,0,0,0,0,0,0,0,1092120,0,0,317137,137029,79014400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422930000,0,0,1904340,0,0,0,0,0,0,31344200,0,59373600,0,38683700,0,0,0,89650900,0,0,269327,0,0,0,0,0,0,0,0,0,0,0,0,0,4410830,0,4291820,0,0,0,0,0,0,0,129075000,0,0,0,0
2014-02-16,0,0,0,0,0,0,0,0,0,0,8077340000,0,0,0,0,0,0,0,1085280,0,0,329260,117847,76647400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414206000,0,0,1462290,0,0,0,0,0,0,31516900,0,58075900,0,38534300,0,0,81548,90718700,0,0,296087,0,0,0,0,0,0,0,0,0,0,0,0,0,2972500,0,4395970,0,0,0,0,0,0,0,125780000,0,0,0,0
2014-02-17,0,0,0,0,0,0,0,0,0,0,7620580000,0,0,0,0,0,0,0,1360260,0,0,274737,132482,71737400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390157000,0,0,1591430,0,0,0,0,0,0,29527400,0,56040500,0,39390100,0,0,167181,83129100,0,0,291786,0,0,0,0,0,0,0,0,0,0,0,0,0,2249770,0,3500100,0,15418500,0,0,0,0,0,119537000,0,0,0,0
2014-02-18,0,0,0,0,0,0,0,0,0,0,7783430000,0,0,0,0,0,0,0,3960320,0,0,246478,129714,68956500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399311000,0,0,1573000,0,0,0,0,0,0,30136200,0,60395100,0,47288000,0,0,174672,84822200,0,0,275178,0,0,0,0,0,0,0,0,0,0,0,0,0,2920750,0,3012790,0,20184100,0,0,0,0,0,119676000,0,0,0,0
2014-02-19,0,0,0,0,0,0,0,0,0,0,7771210000,0,0,0,0,0,0,0,3497850,0,0,232050,131409,73485600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401899000,0,0,1479930,0,0,0,0,0,0,30230700,0,60730500,0,43765300,0,0,327870,85384000,0,0,337593,0,0,0,0,0,0,0,0,0,0,0,0,0,2789240,0,2671470,0,24422100,0,0,0,0,0,119171000,0,0,0,0
2014-02-20,0,0,0,0,0,0,0,0,0,0,7738580000,0,0,0,0,0,0,0,3196180,0,0,212831,131476,69869700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406015000,0,0,1510160,0,0,0,0,0,0,30399100,0,60777300,0,37211400,0,0,278240,85782100,0,0,619553,0,0,0,0,0,0,0,0,0,0,0,0,0,2492740,0,5620120,0,15449300,0,0,0,0,0,118819000,0,0,0,0
2014-02-21,0,0,0,0,0,0,0,0,0,0,6918730000,0,0,0,0,0,0,0,3590320,0,0,203333,131963,63418800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361895000,0,0,1361410,0,0,0,0,0,0,26278100,0,53850700,0,42565000,0,0,257115,75645200,0,0,629312,0,0,0,0,0,0,0,0,0,0,0,0,0,1544310,0,3822190,0,19563200,0,0,0,0,0,111811000,0,0,0,0
2014-02-22,0,0,0,0,0,0,0,0,0,0,7136600000,0,0,0,0,0,0,0,3833460,0,0,204913,129873,63620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360619000,0,0,1206260,0,0,0,0,0,0,26659700,0,51537300,0,48511900,0,0,245161,77563400,0,0,572114,0,0,0,0,0,0,0,0,0,0,0,0,0,1336730,0,3900760,0,16339000,0,0,0,0,0,118074000,0,0,0,0
2014-02-23,0,0,0,0,0,0,0,0,0,0,7539890000,0,0,0,0,0,0,0,3945250,0,0,223660,117977,67881200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388743000,0,0,1328970,0,0,0,0,0,0,27898900,0,54281900,0,40942100,0,0,196002,81639500,0,0,668809,0,0,0,0,0,0,0,0,0,0,0,0,0,1228590,0,4054050,0,31927400,0,0,0,0,0,122034000,0,0,0,0
2014-02-24,0,0,0,0,0,0,0,0,0,0,7537080000,0,0,0,0,0,0,0,4082000,0,0,204226,123018,62802400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400579000,0,0,1173140,0,0,0,0,0,0,29075600,0,50897600,0,45870200,0,0,194678,82705400,0,0,574830,0,0,0,0,0,0,0,0,0,0,0,0,0,1136780,0,3692000,0,14688000,0,0,0,0,0,120485000,0,0,0,0
2014-02-25,0,0,0,0,0,0,0,0,0,0,6721330000,0,0,0,0,0,0,0,2902860,0,0,193639,130694,56495400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377145000,0,0,985206,0,0,0,0,0,0,26487700,0,46872900,0,43489300,0,0,203831,75013000,0,0,582902,0,0,0,0,0,0,0,0,0,0,0,0,0,940572,0,3127630,0,12184200,0,0,0,0,0,106362000,0,0,0,0
2014-02-26,0,0,0,0,0,0,0,0,0,0,6683680000,0,0,0,0,0,0,0,2153440,0,0,226763,121093,53321900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359410000,0,0,970697,0,0,0,0,0,0,26343600,0,48133600,0,41451500,0,0,179126,71958200,0,0,446126,0,0,0,0,0,0,0,0,0,0,0,0,0,859295,0,3402400,0,11130900,0,0,0,0,0,101779000,0,0,0,0
2014-02-27,0,0,0,0,0,0,0,0,0,0,7241560000,0,0,0,0,0,0,0,2148350,0,0,312485,99381,64970300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371645000,0,0,736916,0,0,0,0,0,0,27982900,0,49503800,0,34543900,0,0,81640,74146100,0,0,578348,0,0,0,0,0,0,0,0,0,0,0,0,0,1063990,0,3990420,0,12325100,0,0,0,0,0,110391000,0,0,0,0
2014-02-28,0,0,0,0,0,0,0,0,609121,0,7219990000,0,0,0,0,0,0,0,2163860,0,0,261427,105409,63750700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372792000,0,0,579468,0,0,0,0,0,0,27685800,0,47360900,0,29027500,0,0,1262,74887700,0,0,627996,0,0,0,0,0,0,0,0,0,0,0,0,0,941714,0,3888370,0,12294200,0,0,0,0,0,110421000,0,0,0,0
2014-03-01,0,0,0,0,0,0,0,0,317328,0,6851590000,0,0,0,0,0,0,0,1929800,0,0,264792,114785,59172100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345571000,0,0,635870,0,0,0,0,0,0,26485500,0,44461400,0,34116800,0,0,150771,69660800,0,0,560393,0,0,0,0,0,0,0,0,0,0,0,0,0,953052,0,3777500,0,12816600,0,0,0,0,0,107003000,0,0,0,0
2014-03-02,0,0,0,0,0,0,0,0,548728,0,7069290000,0,0,0,0,0,0,0,3298980,0,0,212212,101467,58739500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357177000,0,0,766972,0,0,0,0,0,0,27592300,0,46308900,0,38241100,0,0,182305,69866600,0,0,584608,0,0,0,0,0,0,0,0,0,0,0,0,0,937613,0,3748940,0,12620500,0,0,0,0,0,107770000,0,0,0,0
2014-03-03,0,0,0,0,0,0,0,0,581966,0,7013060000,0,0,0,0,0,0,0,3651050,0,0,254884,92372,53446500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334685000,0,0,597638,0,0,0,0,0,0,26897700,0,44245600,0,34178400,0,0,163051,63945400,0,0,586366,0,0,0,0,0,0,0,0,0,0,0,0,0,877575,0,3611060,0,12531500,0,0,0,0,0,106245000,0,0,0,0
2014-03-04,0,0,0,0,0,0,0,0,426057,0,8332950000,0,0,0,0,0,0,0,4283970,0,0,196082,90957,61839700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374656000,0,0,478977,0,0,0,0,0,0,29529400,0,52631900,0,31981000,0,0,156820,71373600,0,0,752045,0,0,0,0,0,0,0,0,0,0,0,0,0,913382,0,4171450,0,14159900,0,0,0,0,0,119680000,0,0,0,0
2014-03-05,0,0,0,0,0,0,0,0,352789,0,8310510000,0,0,0,0,0,0,0,3515760,0,0,286414,97717,58994200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446077000,0,0,344484,0,0,0,0,0,0,31506300,0,50564300,0,33303500,0,0,215466,75698600,0,0,599874,0,0,0,0,0,0,0,0,0,0,0,0,0,865386,0,4121550,0,13729300,0,0,0,0,0,125053000,0,0,0,0
2014-03-06,0,0,0,0,0,0,0,0,308957,0,8291650000,0,0,0,0,0,0,0,3692890,0,0,251266,104089,60275100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430457000,0,0,526486,0,0,0,0,0,0,30131700,0,49755400,0,34174600,0,0,199571,75290400,0,0,963370,0,0,0,0,0,0,0,0,0,0,0,0,0,769826,0,3895220,0,14102000,0,0,0,0,0,125022000,0,0,0,0
2014-03-07,0,0,0,0,0,0,0,0,342568,0,8291900000,0,0,0,0,0,0,0,3787000,0,0,229792,100929,57955400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433783000,0,0,533334,0,0,0,0,0,0,29994000,0,49475900,0,30017600,0,0,258859,73742100,0,0,836670,0,0,0,0,0,0,0,0,0,0,0,0,0,1136970,0,3724650,0,13198600,0,0,0,0,0,124524000,0,0,0,0
2014-03-08,0,0,0,0,0,0,0,0,236509,0,7862010000,0,0,0,0,0,0,0,3285680,0,0,246126,96821,53483300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417867000,0,0,513823,0,0,0,0,0,0,28146100,0,46893200,0,32274900,0,0,253857,70981700,0,0,777247,0,0,0,0,0,0,0,0,0,0,0,0,0,833214,0,3361910,0,12124900,0,0,0,0,0,117415000,0,0,0,0
2014-03-09,0,0,0,0,0,0,0,0,247073,0,7697910000,0,0,0,0,0,0,0,3296790,0,0,227502,89737,48232000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406495000,0,0,333726,0,0,0,0,0,0,27486400,0,46143200,0,32640600,0,0,316554,67536700,0,0,655289,0,0,0,0,0,0,0,0,0,0,0,0,0,837821,0,3360190,0,9957840,0,0,0,0,0,112963000,0,0,0,0
2014-03-10,0,0,0,0,0,0,0,0,249066,0,7950820000,0,0,0,0,0,0,0,3159030,0,0,233522,102470,50844900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422208000,0,0,275760,0,0,0,0,0,0,28163700,0,46815600,0,38130200,0,0,726008,68938700,0,0,623927,0,0,0,0,0,0,0,0,0,0,0,0,0,881189,0,3794630,0,13959400,0,0,0,0,0,114829000,0,0,0,0
2014-03-11,0,0,0,0,0,0,0,0,378079,0,7848450000,0,0,0,0,0,0,0,2934810,0,0,213000,85244,45809000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423295000,0,0,274740,0,0,0,0,0,0,27842800,0,45425100,0,38485500,0,0,673248,67930500,0,0,697674,0,0,0,0,0,0,0,0,0,0,0,0,0,806325,0,3435420,0,13156500,0,0,0,0,0,115491000,0,0,0,0
2014-03-12,0,0,0,0,0,0,0,0,533774,0,7900600000,0,0,0,0,0,0,0,3238290,0,0,259797,85209,45247200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426302000,0,0,281948,0,0,0,0,0,0,27847900,0,44557200,0,37176800,0,0,681907,68411700,0,0,697630,0,0,0,0,0,0,0,0,0,0,0,0,0,711809,0,3287310,0,13189000,0,0,0,0,0,111007000,0,0,0,0
2014-03-13,0,0,0,0,0,0,0,0,442976,0,7924860000,0,0,0,0,0,0,0,3166030,0,0,330041,75180,53882800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454839000,0,0,295078,0,0,0,0,0,0,28282200,0,44006200,0,38471200,0,0,539818,71089500,0,0,655795,0,0,0,0,0,0,0,0,0,0,0,0,0,689424,0,3273820,0,12079500,0,0,0,0,0,112413000,0,0,0,0
2014-03-14,0,0,0,0,0,0,0,0,522305,0,7983980000,0,0,0,0,0,0,0,3057150,0,0,434650,66528,51950500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451061000,0,0,316554,0,0,0,0,0,0,27950400,0,40304100,0,35632100,0,0,577557,70588800,0,0,631836,0,0,0,0,0,0,0,0,0,0,0,0,0,658167,0,3127260,0,12061800,0,0,0,0,0,112055000,0,0,0,0
2014-03-15,0,0,0,0,0,0,0,0,964920,0,7876360000,0,0,0,0,0,0,0,2979000,0,0,322879,67088,52155800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441064000,0,0,291773,0,0,0,0,0,0,27677300,0,40785200,0,35513600,0,0,405533,68781400,0,0,793935,0,0,0,0,0,0,0,0,0,0,0,0,0,531886,0,2725290,0,11545900,0,0,0,0,0,111061000,0,0,0,0
2014-03-16,0,0,0,0,0,0,0,0,1426340,0,7968200000,0,0,0,0,0,0,0,2924440,0,0,345665,69579,50855900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449390000,0,0,286678,0,0,0,0,0,0,28002500,0,38012400,0,38962000,0,0,568691,68188400,0,0,647824,0,0,0,0,0,0,0,0,0,0,0,0,0,592203,0,2577970,0,13140800,0,0,0,0,0,112250000,0,0,0,0
2014-03-17,0,0,0,0,0,0,0,0,782721,0,7901040000,0,0,0,0,0,0,0,2863030,0,0,284501,64666,50037400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461913000,0,0,236141,0,0,0,0,0,0,27644900,0,32398000,0,47258600,0,0,393912,68191400,0,0,568663,0,0,0,0,0,0,0,0,0,0,0,0,0,640366,0,2117850,0,14337000,0,0,0,0,0,111814000,0,0,0,0
2014-03-18,0,0,0,0,0,0,0,0,1011840,0,7789810000,0,0,0,0,0,0,0,2897450,0,0,252759,48863,47693100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461066000,0,0,139893,0,0,0,0,0,0,26788900,0,32487500,0,47201600,0,0,429292,65686200,0,0,567830,0,0,0,0,0,0,0,0,0,0,0,0,0,607352,0,2279740,0,12564300,0,0,0,0,0,110251000,0,0,0,0
2014-03-19,0,0,0,0,0,0,0,0,1313800,0,7692450000,0,0,0,0,0,0,0,2800990,0,0,228882,50488,47129100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519293000,0,0,129957,0,0,0,0,0,0,25926900,0,29773500,0,45868400,0,0,444572,63093300,0,0,473872,0,0,0,0,0,0,0,0,0,0,0,0,0,510957,0,2263150,0,9354710,0,0,0,0,0,109815000,0,0,0,0
2014-03-20,0,0,0,0,0,0,0,0,1628740,0,7642910000,0,0,0,0,0,0,0,2781320,0,0,210389,34354,47782700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458814000,0,0,161749,0,0,0,0,0,0,25307900,0,31262300,0,45317200,0,0,471438,62679800,0,15134,470408,0,0,0,0,0,0,0,0,0,0,0,0,0,521706,0,2966710,0,9092410,0,0,0,0,0,108980000,0,0,0,0
2014-03-21,0,0,0,0,0,0,0,0,1257280,0,7376710000,0,0,0,0,0,0,0,2719600,0,0,208571,38934,44987700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438842000,0,0,131214,0,0,0,0,0,0,23636100,0,38582400,0,45845100,0,0,429075,58131900,0,15856,461617,0,0,0,0,0,0,0,0,0,0,0,0,0,493979,0,3437780,0,10091600,0,0,0,0,0,107013000,0,0,0,0
2014-03-22,0,0,0,0,0,0,0,0,1421150,0,7164770000,0,0,0,0,0,0,0,2652100,0,0,208509,38561,43093400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418879000,0,0,144417,0,0,0,0,0,0,22882000,0,40481600,0,41247500,0,0,468535,57191600,0,15388,538488,0,0,0,0,0,0,0,0,0,0,0,0,0,486917,0,3933590,0,10023600,0,0,0,0,0,103550000,0,0,0,0
2014-03-23,0,0,0,0,0,0,0,0,1835480,0,7099230000,0,0,0,0,0,0,0,2703390,0,0,190080,37278,43145800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421272000,0,0,182410,0,0,0,0,0,0,22776900,0,40809200,0,42296400,0,0,440851,56637200,0,9095,540010,0,0,0,0,0,0,0,0,0,0,0,0,0,485033,0,5130120,0,8200650,0,0,0,0,0,101328000,0,0,0,0
2014-03-24,0,0,0,0,0,0,0,0,2243350,0,7061380000,0,0,0,0,0,0,0,2727950,0,0,205346,36552,47165200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410593000,0,0,161269,0,0,0,0,0,0,24220600,0,41870100,0,38556100,0,0,422594,60622700,0,9879,538982,0,0,0,0,0,0,0,0,0,0,0,0,0,458994,0,5220160,0,9285790,0,0,0,0,0,99053400,0,0,0,0
2014-03-25,0,0,0,0,0,0,0,0,3280040,0,7346810000,0,0,0,0,0,0,0,3302840,0,0,178671,29135,47392600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435960000,0,0,157629,0,0,0,0,0,0,28094800,0,47462600,0,33664000,0,0,408966,64951800,0,6781,477590,0,0,0,0,0,0,0,0,0,0,0,0,0,483497,0,5007860,0,8862690,0,0,0,0,0,100619000,0,0,0,0
2014-03-26,0,0,0,0,0,0,0,0,3439630,0,7329720000,0,0,0,0,0,0,0,3124140,0,0,163765,30953,41696200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438103000,0,0,160933,0,0,0,0,0,0,23566700,0,37105500,0,29877900,0,0,376116,58863400,0,6070,560696,0,0,0,0,0,0,0,0,0,0,0,0,0,470998,0,4331390,0,7598270,0,0,0,0,0,100255000,0,0,0,0
2014-03-27,0,0,0,0,0,0,0,0,3381920,0,7291520000,0,0,0,0,0,0,0,3305920,0,0,90272,31364,41002100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438305000,0,0,153870,0,0,0,0,0,0,23215900,0,34009600,0,32095300,0,0,367936,57977600,0,10201,572564,0,0,0,0,0,0,0,0,0,0,0,0,0,441621,0,4766190,0,6641470,0,0,0,0,0,98338100,0,0,0,0
2014-03-28,0,0,0,0,0,0,0,0,1802570,0,5997850000,0,0,0,0,0,0,0,2653470,0,0,125068,37090,29246000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341235000,0,0,121508,0,0,0,0,0,0,18976400,0,26703600,0,29894300,0,0,353369,43906100,0,7007,549803,0,0,0,0,0,0,0,0,0,0,0,0,0,383541,0,3819280,0,4942170,0,0,0,0,0,80670500,0,0,0,0
2014-03-29,0,0,0,0,0,0,0,0,2379450,0,6308890000,0,0,0,0,0,0,0,2727370,0,0,103096,35480,34046700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375303000,0,0,135561,0,0,0,0,0,0,20256700,0,29492900,0,24365200,0,0,339641,45729900,0,20240,419972,0,0,0,0,0,0,0,0,0,0,0,0,0,369669,0,4075220,0,5310250,0,0,0,0,0,83070500,0,0,0,0
2014-03-30,0,0,0,0,0,0,0,0,2432490,0,6193560000,0,0,0,0,0,0,0,2731140,0,0,108337,29324,38362900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363232000,0,0,116562,0,0,0,0,0,0,20232000,0,28496900,0,25163200,0,0,342180,44257800,0,28845,414858,0,0,0,0,0,0,0,0,0,0,0,0,0,377539,0,3987320,0,6151720,0,0,0,0,0,80971400,0,0,0,0
2014-03-31,0,0,0,0,0,0,0,0,1874020,0,5816910000,0,0,0,0,0,0,0,2571600,0,0,99282,34509,34814200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355481000,0,0,140172,0,0,0,0,0,0,19310100,0,28133100,0,31849700,0,0,291749,42513300,0,12150,341715,0,0,0,0,0,0,0,0,0,0,0,0,0,380923,0,3658130,0,5911070,0,0,0,0,0,75654300,0,0,0,0
2014-04-01,0,0,0,0,0,0,0,0,1732690,0,5752280000,0,0,0,0,0,0,0,2488370,0,0,117171,33111,33341000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345810000,0,0,146929,0,0,0,0,0,0,19007500,0,28296900,0,24506600,0,0,308397,42288100,0,14930,338361,0,0,0,0,0,0,0,0,0,0,0,0,0,408739,0,3578450,0,4926040,0,0,0,0,0,68678000,0,0,0,0
2014-04-02,0,0,0,0,0,0,0,0,2382280,0,6032970000,0,0,0,0,0,0,0,2819600,0,0,101472,30780,35451100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354825000,0,0,144344,0,0,0,0,0,0,19790100,0,30062700,0,19847900,0,0,332589,43758400,0,38678,459666,0,0,0,0,0,0,0,0,0,0,0,0,0,518849,0,3576470,0,5761600,0,0,0,0,0,68758700,0,0,0,0
2014-04-03,0,0,0,0,0,0,0,0,2215690,0,5497550000,0,0,0,0,0,0,0,2393680,0,0,119604,34579,28536700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305579000,0,0,118556,0,0,0,0,0,0,16547200,0,28777000,0,18561500,0,0,356477,37760300,0,26621,347481,0,0,0,0,0,0,0,0,0,0,0,0,0,431017,0,3151900,0,4653470,0,0,0,0,0,61772800,0,0,0,0
2014-04-04,0,0,0,0,0,0,0,0,2396510,0,5615980000,0,0,0,0,0,0,0,2502840,0,0,129239,35935,30082400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300564000,0,0,125539,0,0,0,0,0,0,16604400,0,28031600,0,20471500,0,0,349677,39432200,0,25912,325004,0,0,0,0,0,0,0,0,0,0,0,0,0,462312,0,3224700,0,5441830,0,0,0,0,0,62219800,0,0,0,0
